"Date(UTC)","UnixTimeStamp","Value"
"5/3/2021","1620000000","573040.0690"
"5/4/2021","1620086400","588043.6014"
"5/5/2021","1620172800","583361.0688"
"5/6/2021","1620259200","596101.3131"
"5/7/2021","1620345600","580225.3202"
"5/8/2021","1620432000","592468.3454"
"5/9/2021","1620518400","601085.7840"
"5/10/2021","1620604800","603241.7421"
"5/11/2021","1620691200","604036.8695"
"5/12/2021","1620777600","604529.3351"
"5/13/2021","1620864000","618543.8060"
"5/14/2021","1620950400","619395.1676"
"5/15/2021","1621036800","612776.0556"
"5/16/2021","1621123200","629683.3096"
"5/17/2021","1621209600","613785.9781"
"5/18/2021","1621296000","628525.0569"
"5/19/2021","1621382400","632820.4407"
"5/20/2021","1621468800","643805.8731"
"5/21/2021","1621555200","621500.1284"
"5/22/2021","1621641600","621794.6472"
"5/23/2021","1621728000","613847.6693"
"5/24/2021","1621814400","608751.5610"
"5/25/2021","1621900800","605002.7384"
"5/26/2021","1621987200","606507.4136"
"5/27/2021","1622073600","600159.3541"
"5/28/2021","1622160000","599444.4848"
"5/29/2021","1622246400","597052.0837"
"5/30/2021","1622332800","604655.8902"
"5/31/2021","1622419200","597041.8277"
"6/1/2021","1622505600","584926.6125"
"6/2/2021","1622592000","598298.2993"
"6/3/2021","1622678400","598452.2507"
"6/4/2021","1622764800","613283.3011"
"6/5/2021","1622851200","610328.8732"
"6/6/2021","1622937600","618001.7688"
"6/7/2021","1623024000","615433.2874"
"6/8/2021","1623110400","618766.2420"
"6/9/2021","1623196800","607484.1950"
"6/10/2021","1623283200","590863.3448"
"6/11/2021","1623369600","595853.4882"
"6/12/2021","1623456000","584148.7717"
"6/13/2021","1623542400","577674.1624"
"6/14/2021","1623628800","576504.4610"
"6/15/2021","1623715200","594816.7019"
"6/16/2021","1623801600","575448.0231"
"6/17/2021","1623888000","575288.5991"
"6/18/2021","1623974400","580292.3843"
"6/19/2021","1624060800","562051.9340"
"6/20/2021","1624147200","548704.7631"
"6/21/2021","1624233600","524813.2149"
"6/22/2021","1624320000","515327.1330"
"6/23/2021","1624406400","496967.5813"
"6/24/2021","1624492800","493929.6709"
"6/25/2021","1624579200","481062.9144"
"6/26/2021","1624665600","477535.4945"
"6/27/2021","1624752000","479153.7314"
"6/28/2021","1624838400","489265.9778"
"6/29/2021","1624924800","492151.2463"
"6/30/2021","1625011200","497653.3399"
"7/1/2021","1625097600","487720.8927"
"7/2/2021","1625184000","495779.9851"
"7/3/2021","1625270400","494127.4956"
"7/4/2021","1625356800","499551.5131"
"7/5/2021","1625443200","505770.1308"
"7/6/2021","1625529600","513556.1927"
"7/7/2021","1625616000","508001.4730"
"7/8/2021","1625702400","511075.8048"
"7/9/2021","1625788800","507214.5453"
"7/10/2021","1625875200","528498.1002"
"7/11/2021","1625961600","521012.5675"
"7/12/2021","1626048000","525741.0230"
"7/13/2021","1626134400","505946.1635"
"7/14/2021","1626220800","507499.7781"
"7/15/2021","1626307200","515497.2254"
"7/16/2021","1626393600","514131.7288"
"7/17/2021","1626480000","519579.1713"
"7/18/2021","1626566400","515027.2984"
"7/19/2021","1626652800","522639.5428"
"7/20/2021","1626739200","517260.5830"
"7/21/2021","1626825600","527143.7987"
"7/22/2021","1626912000","526677.2509"
"7/23/2021","1626998400","530400.8128"
"7/24/2021","1627084800","539441.5048"
"7/25/2021","1627171200","546510.6980"
"7/26/2021","1627257600","549463.3409"
"7/27/2021","1627344000","545518.1575"
"7/28/2021","1627430400","552945.8608"
"7/29/2021","1627516800","554991.0310"
"7/30/2021","1627603200","535578.7820"
"7/31/2021","1627689600","554898.3120"
"8/1/2021","1627776000","560842.4677"
"8/2/2021","1627862400","572773.3879"
"8/3/2021","1627948800","583146.7292"
"8/4/2021","1628035200","589185.1148"
"8/5/2021","1628121600","586145.8508"
"8/6/2021","1628208000","583001.5046"
"8/7/2021","1628294400","593179.9125"
"8/8/2021","1628380800","591121.9159"
"8/9/2021","1628467200","607369.4509"
"8/10/2021","1628553600","619487.7875"
"8/11/2021","1628640000","597295.3268"
"8/12/2021","1628726400","611582.3824"
"8/13/2021","1628812800","608645.1900"
"8/14/2021","1628899200","608912.5631"
"8/15/2021","1628985600","599448.6015"
"8/16/2021","1629072000","600680.3239"
"8/17/2021","1629158400","612692.7613"
"8/18/2021","1629244800","614434.5584"
"8/19/2021","1629331200","639189.3216"
"8/20/2021","1629417600","620184.9921"
"8/21/2021","1629504000","634292.4571"
"8/22/2021","1629590400","637515.1922"
"8/23/2021","1629676800","622243.7809"
"8/24/2021","1629763200","641082.4804"
"8/25/2021","1629849600","646723.3124"
"8/26/2021","1629936000","650815.1401"
"8/27/2021","1630022400","649086.6499"
"8/28/2021","1630108800","641075.5588"
"8/29/2021","1630195200","644359.7186"
"8/30/2021","1630281600","653900.8128"
"8/31/2021","1630368000","663087.1763"
"9/1/2021","1630454400","652124.3965"
"9/2/2021","1630540800","675293.7002"
"9/3/2021","1630627200","676634.6325"
"9/4/2021","1630713600","665850.3958"
"9/5/2021","1630800000","689556.6066"
"9/6/2021","1630886400","686845.3031"
"9/7/2021","1630972800","684865.9509"
"9/8/2021","1631059200","695160.1981"
"9/9/2021","1631145600","689976.9123"
"9/10/2021","1631232000","693490.5537"
"9/11/2021","1631318400","695994.1011"
"9/12/2021","1631404800","715404.4068"
"9/13/2021","1631491200","695488.6943"
"9/14/2021","1631577600","693885.5498"
"9/15/2021","1631664000","701955.9772"
"9/16/2021","1631750400","703614.8161"
"9/17/2021","1631836800","701845.7732"
"9/18/2021","1631923200","709714.9578"
"9/19/2021","1632009600","713020.5052"
"9/20/2021","1632096000","708289.5205"
"9/21/2021","1632182400","729828.4272"
"9/22/2021","1632268800","713263.1751"
"9/23/2021","1632355200","696252.0361"
"9/24/2021","1632441600","709173.8740"
"9/25/2021","1632528000","736674.3172"
"9/26/2021","1632614400","718439.2308"
"9/27/2021","1632700800","719363.9870"
"9/28/2021","1632787200","703279.6032"
"9/29/2021","1632873600","714292.5673"
"9/30/2021","1632960000","705663.7216"
"10/1/2021","1633046400","729106.0202"
"10/2/2021","1633132800","728724.3801"
"10/3/2021","1633219200","721702.9948"
"10/4/2021","1633305600","718428.7103"
"10/5/2021","1633392000","745227.6862"
"10/6/2021","1633478400","744109.3803"
"10/7/2021","1633564800","732914.1220"
"10/8/2021","1633651200","755056.9149"
"10/9/2021","1633737600","734342.6853"
"10/10/2021","1633824000","734875.5102"
"10/11/2021","1633910400","753653.3135"
"10/12/2021","1633996800","751624.8591"
"10/13/2021","1634083200","755125.0721"
"10/14/2021","1634169600","750305.2634"
"10/15/2021","1634256000","730258.3181"
"10/16/2021","1634342400","750456.8859"
"10/17/2021","1634428800","750143.6308"
"10/18/2021","1634515200","743880.9098"
"10/19/2021","1634601600","747945.6305"
"10/20/2021","1634688000","754709.6163"
"10/21/2021","1634774400","764763.9938"
"10/22/2021","1634860800","775464.5922"
"10/23/2021","1634947200","762041.8258"
"10/24/2021","1635033600","771219.5668"
"10/25/2021","1635120000","791071.4421"
"10/26/2021","1635206400","796164.1634"
"10/27/2021","1635292800","792962.2137"
"10/28/2021","1635379200","782103.3856"
"10/29/2021","1635465600","784257.7310"
"10/30/2021","1635552000","798599.3610"
"10/31/2021","1635638400","778448.5875"
"11/1/2021","1635724800","812768.9228"
"11/2/2021","1635811200","813533.6271"
"11/3/2021","1635897600","821207.0578"
"11/4/2021","1635984000","786898.5689"
"11/5/2021","1636070400","809414.9277"
"11/6/2021","1636156800","803254.6443"
"11/7/2021","1636243200","830058.8955"
"11/8/2021","1636329600","828352.8021"
"11/9/2021","1636416000","843908.6252"
"11/10/2021","1636502400","827627.5242"
"11/11/2021","1636588800","852646.6571"
"11/12/2021","1636675200","851709.6849"
"11/13/2021","1636761600","858640.8968"
"11/14/2021","1636848000","846521.7889"
"11/15/2021","1636934400","860730.2002"
"11/16/2021","1637020800","840451.8551"
"11/17/2021","1637107200","876388.0683"
"11/18/2021","1637193600","892219.4763"
"11/19/2021","1637280000","846258.9856"
"11/20/2021","1637366400","841135.7763"
"11/21/2021","1637452800","837845.0236"
"11/22/2021","1637539200","863875.1297"
"11/23/2021","1637625600","862727.0348"
"11/24/2021","1637712000","863950.8831"
"11/25/2021","1637798400","836120.0865"
"11/26/2021","1637884800","810891.6785"
"11/27/2021","1637971200","846268.2485"
"11/28/2021","1638057600","853575.8145"
"11/29/2021","1638144000","856967.8171"
"11/30/2021","1638230400","856030.0567"
