Date,lower,best,upper
2017-04-25,0.581937,0.916687,1.601247
2017-04-26,0.576220,0.907570,1.584938
2017-04-27,0.578271,0.910690,1.590000
2017-04-28,0.617383,0.972167,1.696923
2017-04-29,0.630548,0.992775,1.732476
2017-04-30,0.619069,0.974585,1.700321
2017-05-01,0.623396,0.981277,1.711584
2017-05-02,0.622233,0.979327,1.707770
2017-05-03,0.631065,0.993107,1.731383
2017-05-04,0.623419,0.980956,1.709788
2017-05-05,0.648505,1.020305,1.777945
2017-05-06,0.651501,1.024895,1.785516
2017-05-07,0.662018,1.041313,1.813684
2017-05-08,0.648158,1.019388,1.775072
2017-05-09,0.683684,1.075133,1.871693
2017-05-10,0.671784,1.056292,1.838454
2017-05-11,0.686807,1.079783,1.878891
2017-05-12,0.704415,1.107333,1.926372
2017-05-13,0.689506,1.083766,1.884924
2017-05-14,0.718913,1.129851,1.964611
2017-05-15,0.745210,1.171040,2.035747
2017-05-16,0.749436,1.177540,2.046562
2017-05-17,0.707703,1.111834,1.931908
2017-05-18,0.737673,1.158779,2.013003
2017-05-19,0.770317,1.209914,2.101337
2017-05-20,0.786706,1.235507,2.145281
2017-05-21,0.803596,1.261882,2.190561
2017-05-22,0.823280,1.292636,2.243420
2017-05-23,0.794606,1.247467,2.164518
2017-05-24,0.820464,1.287908,2.234164
2017-05-25,0.824726,1.294445,2.244978
2017-05-26,0.830445,1.303265,2.259746
2017-05-27,0.847821,1.330376,2.306214
2017-05-28,0.840019,1.317978,2.284188
2017-05-29,0.904429,1.418868,2.458467
2017-05-30,0.969119,1.520172,2.633382
2017-05-31,0.928192,1.455801,2.521286
2017-06-01,0.980166,1.537136,2.661531
2017-06-02,0.958583,1.503111,2.602012
2017-06-03,0.984750,1.543960,2.672106
2017-06-04,1.011559,1.585807,2.743893
2017-06-05,1.041040,1.631830,2.822874
2017-06-06,1.047765,1.642179,2.840119
2017-06-07,1.090268,1.708593,2.954299
2017-06-08,1.094881,1.715620,2.965766
2017-06-09,1.105997,1.732834,2.994833
2017-06-10,1.157139,1.812748,3.132228
2017-06-11,1.181738,1.851067,3.197704
2017-06-12,1.175604,1.841243,3.180002
2017-06-13,1.223115,1.915431,3.307375
2017-06-14,1.260235,1.973331,3.406570
2017-06-15,1.281977,2.007140,3.464143
2017-06-16,1.305089,2.043086,3.525378
2017-06-17,1.351740,2.115871,3.650137
2017-06-18,1.380996,2.161413,3.727852
2017-06-19,1.395332,2.183595,3.765253
2017-06-20,1.421724,2.224637,3.835152
2017-06-21,1.454548,2.275734,3.922350
2017-06-22,1.466768,2.294586,3.953946
2017-06-23,1.436178,2.246470,3.870158
2017-06-24,1.477214,2.310390,3.979377
2017-06-25,1.492714,2.334362,4.019757
2017-06-26,1.550288,2.424118,4.173375
2017-06-27,1.549469,2.422556,4.169746
2017-06-28,1.596663,2.496055,4.295285
2017-06-29,1.636988,2.558798,4.402266
2017-06-30,1.654416,2.585741,4.447622
2017-07-01,1.672893,2.614317,4.495765
2017-07-02,1.684380,2.631965,4.525099
2017-07-03,1.717816,2.683901,4.613360
2017-07-04,1.782588,2.784781,4.785692
2017-07-05,1.721751,2.689431,4.620799
2017-07-06,1.776955,2.775342,4.767343
2017-07-07,1.792660,2.799550,4.807854
2017-07-08,1.798764,2.808759,4.822596
2017-07-09,1.821344,2.843691,4.881490
2017-07-10,1.830966,2.858387,4.905627
2017-07-11,1.834831,2.864093,4.914329
2017-07-12,1.786438,2.788235,4.783110
2017-07-13,1.796719,2.803961,4.809023
2017-07-14,1.724057,2.690256,4.612991
2017-07-15,1.798873,2.806680,4.811562
2017-07-16,1.837939,2.867306,4.914411
2017-07-17,1.698729,2.649827,4.540664
2017-07-18,1.757019,2.740442,4.694906
2017-07-19,1.840475,2.870282,4.916267
2017-07-20,1.916445,2.988420,5.117492
2017-07-21,1.895106,2.954809,5.058826
2017-07-22,1.893728,2.952326,5.053470
2017-07-23,1.965172,3.063361,5.242379
2017-07-24,1.909415,2.976109,5.091951
2017-07-25,2.022519,3.152041,5.391785
2017-07-26,1.981982,3.088516,5.281970
2017-07-27,1.969003,3.067943,5.245645
2017-07-28,2.013675,3.137194,5.362885
2017-07-29,1.985639,3.093166,5.286474
2017-07-30,2.054365,3.199866,5.467646
2017-07-31,2.109044,3.284663,5.611323
2017-08-01,2.092091,3.257893,5.564388
2017-08-02,2.064861,3.215128,5.490159
2017-08-03,1.986456,3.092699,5.279959
2017-08-04,2.081443,3.240219,5.530617
2017-08-05,2.046761,3.185872,5.436684
2017-08-06,2.080878,3.238613,5.525497
2017-08-07,2.147184,3.341436,5.699700
2017-08-08,2.153718,3.351229,5.715180
2017-08-09,2.202182,3.426258,5.841880
2017-08-10,2.151647,3.347260,5.705963
2017-08-11,2.188208,3.403756,5.801030
2017-08-12,2.243346,3.489134,5.945269
2017-08-13,2.241269,3.485515,5.937836
2017-08-14,2.274471,3.536756,6.023844
2017-08-15,2.346349,3.648118,6.212194
2017-08-16,2.330633,3.623281,6.168588
2017-08-17,2.376763,3.694585,6.288645
2017-08-18,2.375202,3.691750,6.282486
2017-08-19,2.467897,3.835399,6.525560
2017-08-20,2.417154,3.756122,6.389324
2017-08-21,2.466301,3.832070,6.517138
2017-08-22,2.459612,3.821253,6.497369
2017-08-23,2.524141,3.921073,6.665688
2017-08-24,2.490823,3.868889,6.575590
2017-08-25,2.448549,3.802807,6.461916
2017-08-26,2.466084,3.829618,6.506107
2017-08-27,2.479621,3.850216,6.539727
2017-08-28,2.394767,3.718049,6.313913
2017-08-29,2.586167,4.014771,6.816370
2017-08-30,2.562690,3.977888,6.752336
2017-08-31,2.549203,3.956518,6.714657
2017-09-01,2.548078,3.954339,6.709557
2017-09-02,2.541135,3.943132,6.689146
2017-09-03,2.528409,3.922955,6.653530
2017-09-04,2.592909,4.022590,6.821097
2017-09-05,2.574068,3.992923,6.769383
2017-09-06,2.484236,3.853154,6.531070
2017-09-07,2.559320,3.969180,6.726337
2017-09-08,2.681739,4.158582,7.045846
2017-09-09,2.594045,4.022157,6.813291
2017-09-10,2.563725,3.974711,6.731530
2017-09-11,2.537476,3.933587,6.660506
2017-09-12,2.657029,4.118470,6.972120
2017-09-13,2.566289,3.977388,6.731896
2017-09-14,2.628762,4.073771,6.893609
2017-09-15,2.677649,4.149080,7.019604
2017-09-16,2.642577,4.094292,6.925488
2017-09-17,2.678359,4.149282,7.017064
2017-09-18,2.620244,4.058812,6.862659
2017-09-19,2.663360,4.125153,6.973402
2017-09-20,2.639106,4.087145,6.907739
2017-09-21,2.719829,4.211705,7.116806
2017-09-22,2.668120,4.131187,6.979325
2017-09-23,2.536379,3.926783,6.632648
2017-09-24,2.612405,4.044050,6.829331
2017-09-25,2.464531,3.814727,6.440757
2017-09-26,2.556067,3.955987,6.677902
2017-09-27,2.601546,4.025942,6.794611
2017-09-28,2.549465,3.944921,6.656523
2017-09-29,2.469010,3.820020,6.444464
2017-09-30,2.435887,3.768368,6.356042
2017-10-01,2.563249,3.964976,6.686307
2017-10-02,2.563187,3.964456,6.684081
2017-10-03,2.559330,3.958067,6.671964
2017-10-04,2.618667,4.049400,6.824548
2017-10-05,2.707460,4.186260,7.053782
2017-10-06,2.555913,3.951518,6.656908
2017-10-07,2.532967,3.915625,6.595119
2017-10-08,2.594790,4.010768,6.754016
2017-10-09,2.606408,4.028297,6.782177
2017-10-10,2.635116,4.072233,6.854777
2017-10-11,2.725533,4.211514,7.087812
2017-10-12,2.639761,4.078545,6.862662
2017-10-13,2.738475,4.230615,7.117120
2017-10-14,2.586107,3.994801,6.719075
2017-10-15,2.662877,4.112953,6.916427
2017-10-16,2.786638,4.303653,7.235674
2017-10-17,2.813887,4.345277,7.304208
2017-10-18,2.788344,4.305378,7.235705
2017-10-19,2.891928,4.464847,7.502227
2017-10-20,2.874293,4.437153,7.454218
2017-10-21,2.863847,4.420561,7.424879
2017-10-22,2.925317,4.514968,7.581951
2017-10-23,2.870514,4.429919,7.437661
2017-10-24,2.984942,4.606026,7.731817
2017-10-25,2.918942,4.503709,7.558577
2017-10-26,2.807473,4.331267,7.267740
2017-10-27,2.873806,4.433137,7.437216
2017-10-28,2.923901,4.509942,7.564584
2017-10-29,2.875574,4.434936,7.437320
2017-10-30,2.834423,4.371013,7.328688
2017-10-31,2.938076,4.530384,7.594414
2017-11-01,2.926321,4.511787,7.561764
2017-11-02,2.837509,4.374400,7.330074
2017-11-03,2.796233,4.310319,7.221289
2017-11-04,2.749826,4.238341,7.099320
2017-11-05,2.875662,4.431833,7.421982
2017-11-06,2.814331,4.336843,7.261433
2017-11-07,2.800564,4.315179,7.223758
2017-11-08,2.866603,4.416475,7.391901
2017-11-09,2.856425,4.400338,7.363467
2017-11-10,2.846516,4.384618,7.335745
2017-11-11,2.830492,4.359484,7.292285
2017-11-12,2.917678,4.493301,7.514677
2017-11-13,2.912177,4.484365,7.498289
2017-11-14,2.860912,4.404969,7.364113
2017-11-15,2.838535,4.370064,7.304357
2017-11-16,2.760963,4.250199,7.102645
2017-11-17,2.779494,4.278285,7.148208
2017-11-18,2.721696,4.188888,6.997503
2017-11-19,2.769096,4.261401,7.117273
2017-11-20,2.937147,4.519553,7.546988
2017-11-21,2.896923,4.457199,7.441445
2017-11-22,2.901371,4.463584,7.450685
2017-11-23,2.979259,4.582939,7.648457
2017-11-24,3.051138,4.693029,7.830695
2017-11-25,3.041814,4.678208,7.804480
2017-11-26,3.029520,4.658823,7.770665
2017-11-27,3.018016,4.640658,7.738898
2017-11-28,2.937749,4.516773,7.530877
2017-11-29,2.976604,4.576044,7.628256
2017-11-30,3.031422,4.659842,7.766478
2017-12-01,3.045979,4.681742,7.801506
2017-12-02,3.040346,4.672607,7.784814
2017-12-03,2.981542,4.581766,7.632029
2017-12-04,3.058555,4.699635,7.826895
2017-12-05,3.022659,4.644006,7.732795
2017-12-06,3.092295,4.750512,7.908653
2017-12-07,3.090736,4.747636,7.902381
2017-12-08,3.093107,4.750795,7.906158
2017-12-09,3.111732,4.778918,7.951469
2017-12-10,3.076313,4.724044,7.858696
2017-12-11,3.099734,4.759529,7.916247
2017-12-12,3.124843,4.797596,7.978074
2017-12-13,3.243706,4.979585,8.279164
2017-12-14,3.322615,5.100208,8.478135
2017-12-15,3.473395,5.331116,8.860328
2017-12-16,3.391639,5.205109,8.649295
2017-12-17,3.417011,5.243520,8.711505
2017-12-18,3.554490,5.453936,9.059407
2017-12-19,3.453512,5.298465,8.799527
2017-12-20,3.431861,5.264718,8.741863
2017-12-21,3.447187,5.287698,8.778397
2017-12-22,3.432139,5.264087,8.737585
2017-12-23,3.594214,5.512121,9.147595
2017-12-24,3.579080,5.488360,9.106485
2017-12-25,3.597734,5.516413,9.151347
2017-12-26,3.621191,5.551825,9.208399
2017-12-27,3.681670,5.643984,9.359536
2017-12-28,3.729095,5.716116,9.477415
2017-12-29,3.650915,5.595719,9.276094
2017-12-30,3.692787,5.659332,9.379829
2017-12-31,3.738137,5.728262,9.492337
2018-01-01,3.810695,5.838867,9.673853
2018-01-02,3.801083,5.823560,9.646730
2018-01-03,3.744793,5.736749,9.501196
2018-01-04,3.857106,5.908216,9.783397
2018-01-05,3.918851,6.002200,9.937216
2018-01-06,3.884560,5.949091,9.847498
2018-01-07,3.999029,6.123788,10.134833
2018-01-08,4.013378,6.145153,10.168348
2018-01-09,4.050231,6.200967,10.258843
2018-01-10,4.144997,6.345429,10.495939
2018-01-11,4.312986,6.601946,10.918268
2018-01-12,4.323028,6.616662,10.940630
2018-01-13,4.315805,6.604957,10.919304
2018-01-14,4.424579,6.770758,11.191389
2018-01-15,4.326987,6.620765,10.941494
2018-01-16,4.488427,6.867109,11.346563
2018-01-17,4.536580,6.940100,11.465105
2018-01-18,4.553087,6.964667,11.503625
2018-01-19,4.518910,6.911710,11.414108
2018-01-20,4.712746,7.207475,11.900409
2018-01-21,4.570100,6.988634,11.537011
2018-01-22,4.725907,7.226188,11.927039
2018-01-23,4.699918,7.185746,11.858170
2018-01-24,4.805871,7.347019,12.122146
2018-01-25,4.834814,7.390544,12.191786
2018-01-26,4.834471,7.389298,12.187562
2018-01-27,4.792037,7.323724,12.077259
2018-01-28,4.828381,7.378550,12.165509
2018-01-29,5.033370,7.691058,12.678511
2018-01-30,4.949489,7.562149,12.463799
2018-01-31,5.101943,7.794321,12.844185
2018-02-01,5.235722,7.997920,13.177363
2018-02-02,5.269315,8.048453,13.258278
2018-02-03,5.258740,8.031521,13.228051
2018-02-04,5.253952,8.023430,13.212394
2018-02-05,5.388428,8.227994,13.546868
2018-02-06,5.337270,8.149088,13.414594
2018-02-07,5.518419,8.424856,13.866110
2018-02-08,5.403393,8.248450,13.573388
2018-02-09,5.467698,8.345807,13.731186
2018-02-10,5.560780,8.487068,13.961152
2018-02-11,5.544325,8.461137,13.916060
2018-02-12,5.665810,8.645700,14.217124
2018-02-13,5.708829,8.710505,14.321188
2018-02-14,5.606876,8.554124,14.061622
2018-02-15,5.614931,8.565588,14.078013
2018-02-16,5.738707,8.753567,14.384462
2018-02-17,5.765723,8.793932,14.448278
2018-02-18,5.711899,8.711003,14.309539
2018-02-19,5.713496,8.712604,14.309684
2018-02-20,5.651692,8.617532,14.151083
2018-02-21,5.689930,8.675005,14.242993
2018-02-22,5.712208,8.708137,14.294915
2018-02-23,5.745767,8.758460,14.375037
2018-02-24,5.738285,8.746220,14.352468
2018-02-25,5.835453,8.893474,14.591592
2018-02-26,5.776235,8.802382,14.439649
2018-02-27,5.651065,8.610816,14.122966
2018-02-28,5.873634,8.949103,14.675280
2018-03-01,5.890310,8.973657,14.713017
2018-03-02,5.914517,9.009680,14.769542
2018-03-03,6.111874,9.309431,15.258306
2018-03-04,5.888501,8.968345,14.696743
2018-03-05,5.866464,8.933934,14.637847
2018-03-06,5.922325,9.018149,14.773303
2018-03-07,6.091358,9.274664,15.190923
2018-03-08,6.070902,9.242642,15.135893
2018-03-09,5.902124,8.984836,14.711198
2018-03-10,5.976651,9.097430,14.893015
2018-03-11,5.964232,9.077669,14.858137
2018-03-12,5.972701,9.089736,14.875466
2018-03-13,5.964913,9.077028,14.852148
2018-03-14,5.915037,9.000281,14.724073
2018-03-15,5.919603,9.006381,14.731557
2018-03-16,6.165867,9.380178,15.340372
2018-03-17,6.192685,9.420089,15.403039
2018-03-18,6.121801,9.311388,15.222726
2018-03-19,6.159260,9.367486,15.311854
2018-03-20,6.094187,9.267648,15.146109
2018-03-21,6.049700,9.199132,15.031602
2018-03-22,6.026110,9.162403,14.969067
2018-03-23,6.127321,9.315418,15.216498
2018-03-24,6.011547,9.138550,14.925083
2018-03-25,6.030338,9.166260,14.967827
2018-03-26,6.169984,9.377649,15.310445
2018-03-27,6.066362,9.219295,15.049388
2018-03-28,6.050074,9.193684,15.005072
2018-03-29,5.944039,9.031713,14.738256
2018-03-30,6.076854,9.232659,15.063653
2018-03-31,5.979682,9.084180,14.818929
2018-04-01,5.949429,9.037380,14.740129
2018-04-02,5.945317,9.030294,14.726123
2018-04-03,5.872840,8.919382,14.542836
2018-04-04,5.855114,8.891636,14.495189
2018-04-05,5.926767,8.999615,14.668784
2018-04-06,6.111518,9.279294,15.122137
2018-04-07,5.973035,9.068192,14.775665
2018-04-08,5.958946,9.045965,14.737012
2018-04-09,5.770864,8.759638,14.268192
2018-04-10,5.916943,8.980543,14.625599
2018-04-11,5.843381,8.868076,14.440056
2018-04-12,5.775967,8.764957,14.269796
2018-04-13,5.867676,8.903304,14.492647
2018-04-14,5.856853,8.886065,14.462207
2018-04-15,5.864699,8.897149,14.477869
2018-04-16,5.865622,8.897731,14.476442
2018-04-17,5.826382,8.837395,14.375920
2018-04-18,5.673029,8.604002,13.993964
2018-04-19,5.841814,8.859177,14.406637
2018-04-20,5.708907,8.656828,14.075281
2018-04-21,5.912933,8.965387,14.574592
2018-04-22,5.840849,8.855280,14.393250
2018-04-23,5.917204,8.970221,14.577698
2018-04-24,5.858594,8.880560,14.429639
2018-04-25,5.894418,8.934045,14.514186
2018-04-26,6.132839,9.294567,15.097435
2018-04-27,5.933684,8.991921,14.603468
2018-04-28,5.824345,8.825423,14.330742
2018-04-29,6.092680,9.231182,14.987187
2018-04-30,6.076811,9.206300,14.944372
2018-05-01,5.907603,8.949139,14.524581
2018-05-02,6.143804,9.306102,15.101498
2018-05-03,6.344644,9.609445,15.591234
2018-05-04,6.442120,9.756194,15.826783
2018-05-05,6.491144,9.829547,15.943211
2018-05-06,6.552795,9.922007,16.090591
2018-05-07,6.667955,10.095465,16.369258
2018-05-08,6.608083,10.003911,16.218206
2018-05-09,6.457416,9.774936,15.844453
2018-05-10,6.475223,9.801005,15.884166
2018-05-11,6.569216,9.942377,16.110703
2018-05-12,6.719949,10.169591,16.476249
2018-05-13,6.670391,10.093684,16.350657
2018-05-14,6.558239,9.923082,16.071735
2018-05-15,6.438382,9.740852,15.774076
2018-05-16,6.396253,9.676244,15.666956
2018-05-17,6.402552,9.684902,15.678481
2018-05-18,6.365277,9.627653,15.583327
2018-05-19,6.594493,9.973455,16.140478
2018-05-20,6.554466,9.912029,16.038526
2018-05-21,6.659315,10.069687,16.291048
2018-05-22,6.509318,9.841992,15.920156
2018-05-23,6.598084,9.975311,16.133259
2018-05-24,6.335947,9.578145,15.488467
2018-05-25,6.354645,9.605552,15.530335
2018-05-26,6.466763,9.774155,15.800441
2018-05-27,6.264218,9.467175,15.301782
2018-05-28,6.411627,9.689092,15.658002
2018-05-29,6.367209,9.621112,15.545698
2018-05-30,6.350895,9.595607,15.502053
2018-05-31,6.448398,9.742058,15.736180
2018-06-01,6.194088,9.357023,15.111871
2018-06-02,6.422197,9.700752,15.664550
2018-06-03,6.307782,9.527082,15.381705
2018-06-04,6.327500,9.556015,15.426008
2018-06-05,6.354597,9.596088,15.488277
2018-06-06,6.265949,9.461383,15.268480
2018-06-07,6.361508,9.604825,15.497545
2018-06-08,6.405395,9.670231,15.600651
2018-06-09,6.663985,10.059736,16.226502
2018-06-10,6.430611,9.706586,15.654432
2018-06-11,6.568129,9.913285,15.985308
2018-06-12,6.682035,10.084316,16.258575
2018-06-13,6.441014,9.719718,15.668320
2018-06-14,6.359835,9.596370,15.467088
2018-06-15,6.305557,9.513634,15.331365
2018-06-16,6.469618,9.760305,15.726451
2018-06-17,6.414773,9.676715,15.589358
2018-06-18,6.602558,9.959116,16.041837
2018-06-19,6.695742,10.098786,16.264308
2018-06-20,6.707884,10.116212,16.289866
2018-06-21,6.715708,10.127124,16.304931
2018-06-22,6.753621,10.183406,16.393028
2018-06-23,6.603596,9.956321,16.025013
2018-06-24,6.660723,10.041575,16.159754
2018-06-25,6.745161,10.167983,16.360676
2018-06-26,6.671286,10.055742,16.177601
2018-06-27,6.865517,10.347608,16.644608
2018-06-28,6.640373,10.007403,16.094914
2018-06-29,6.537817,9.851987,15.842541
2018-06-30,6.782402,10.219669,16.431291
2018-07-01,6.503101,9.797969,15.750879
2018-07-02,6.562537,9.886659,15.891035
2018-07-03,6.712640,10.111917,16.250628
2018-07-04,6.640710,10.002694,16.072657
2018-07-05,6.831765,10.289581,16.531130
2018-07-06,6.780086,10.210861,16.402174
2018-07-07,6.857562,10.326646,16.585654
2018-07-08,6.791744,10.226648,16.422563
2018-07-09,6.893585,10.379098,16.664857
2018-07-10,6.805082,10.244961,16.447002
2018-07-11,6.589601,9.919701,15.922437
2018-07-12,6.657230,10.020642,16.082037
2018-07-13,6.526921,9.823651,15.763516
2018-07-14,6.579591,9.902072,15.886964
2018-07-15,6.576215,9.896138,15.875060
2018-07-16,6.656819,10.016574,16.065847
2018-07-17,6.731358,10.127862,16.241910
2018-07-18,6.671326,10.036678,16.093268
2018-07-19,6.611289,9.945501,15.944685
2018-07-20,6.416521,9.651680,15.471316
2018-07-21,6.226407,9.364909,15.009389
2018-07-22,6.532605,9.824609,15.743814
2018-07-23,6.709935,10.090439,16.167392
2018-07-24,6.601856,9.927060,15.903250
2018-07-25,6.829390,10.268319,16.447503
2018-07-26,6.770697,10.179203,16.302335
2018-07-27,6.750962,10.148667,16.251016
2018-07-28,6.789614,10.205902,16.340243
2018-07-29,6.810521,10.236455,16.386731
2018-07-30,6.734387,10.121163,16.199769
2018-07-31,6.796063,10.212986,16.344322
2018-08-01,6.694684,10.059781,16.096760
2018-08-02,6.864340,10.313838,16.500843
2018-08-03,6.646941,9.986343,15.974535
2018-08-04,6.861053,10.307150,16.485281
2018-08-05,6.871868,10.322522,16.507436
2018-08-06,6.796508,10.208455,16.322622
2018-08-07,6.852792,10.292124,16.453984
2018-08-08,6.805053,10.219560,16.335578
2018-08-09,6.858414,10.298825,16.459864
2018-08-10,6.801865,10.213046,16.320378
2018-08-11,6.929795,10.404255,16.623495
2018-08-12,6.715444,10.081582,16.105586
2018-08-13,6.576233,9.871760,15.768084
2018-08-14,6.613410,9.926731,15.853575
2018-08-15,6.530091,9.800845,15.650243
2018-08-16,6.431411,9.651926,15.410200
2018-08-17,6.540603,9.814970,15.668234
2018-08-18,6.449405,9.677304,15.446223
2018-08-19,6.533552,9.802743,15.644165
2018-08-20,6.570426,9.857241,15.728854
2018-08-21,6.618115,9.927954,15.839391
2018-08-22,6.592632,9.888898,15.774794
2018-08-23,6.445115,9.666814,15.418293
2018-08-24,6.537869,9.805114,15.636615
2018-08-25,6.474341,9.709027,15.481144
2018-08-26,6.632005,9.944631,15.854527
2018-08-27,6.553028,9.825386,15.662158
2018-08-28,6.498934,9.743466,15.529337
2018-08-29,6.342795,9.508584,15.152795
2018-08-30,6.383540,9.568868,15.246670
2018-08-31,6.414845,9.614994,15.317964
2018-09-01,6.291375,9.429144,15.019724
2018-09-02,6.282643,9.415275,14.995481
2018-09-03,6.248404,9.363186,14.910384
2018-09-04,6.322230,9.473027,15.083141
2018-09-05,6.350612,9.514765,15.147429
2018-09-06,6.316649,9.463096,15.063021
2018-09-07,6.181793,9.260299,14.738112
2018-09-08,6.245364,9.354753,14.886315
2018-09-09,5.894227,8.828066,14.046190
2018-09-10,5.973599,8.946206,14.232134
2018-09-11,5.888553,8.818109,14.026357
2018-09-12,5.822010,8.717742,13.864739
2018-09-13,5.619010,8.413080,13.378304
2018-09-14,5.761938,8.626369,13.715526
2018-09-15,5.801946,8.685551,13.807666
2018-09-16,5.774596,8.643896,13.739501
2018-09-17,5.809901,8.696029,13.820411
2018-09-18,5.767983,8.632579,13.717633
2018-09-19,5.831714,8.727245,13.866104
2018-09-20,5.764227,8.625541,13.702582
2018-09-21,5.727823,8.570363,13.613007
2018-09-22,5.954591,8.908940,14.148804
2018-09-23,5.887790,8.808274,13.986964
2018-09-24,5.855341,8.759013,13.906785
2018-09-25,5.825682,8.713934,13.833271
2018-09-26,5.957515,8.910399,14.143172
2018-09-27,5.970625,8.929277,14.171150
2018-09-28,6.048680,9.045274,14.353233
2018-09-29,5.945864,8.890796,14.106131
2018-09-30,6.019176,8.999685,14.276899
2018-10-01,5.909315,8.834704,14.013220
2018-10-02,5.936927,8.875263,14.075590
2018-10-03,5.872225,8.777825,13.919120
2018-10-04,6.014555,8.989851,14.253347
2018-10-05,5.890393,8.803552,13.956030
2018-10-06,5.932103,8.865171,14.051760
2018-10-07,5.971903,8.923927,14.142927
2018-10-08,6.118296,9.141943,14.486437
2018-10-09,6.048829,9.037413,14.318813
2018-10-10,6.074580,9.075154,14.376618
2018-10-11,5.955891,8.897117,14.092627
2018-10-12,5.887297,8.793940,13.927273
2018-10-13,5.837278,8.718520,13.805922
2018-10-14,5.902702,8.815527,13.957608
2018-10-15,5.909113,8.824389,13.969714
2018-10-16,5.897882,8.806908,13.940120
2018-10-17,5.839032,8.718329,13.798013
2018-10-18,5.922054,8.841579,13.991151
2018-10-19,5.847679,8.729835,13.812426
2018-10-20,5.783946,8.633996,13.658915
2018-10-21,5.670181,8.463493,13.387346
2018-10-22,5.656628,8.442586,13.352446
2018-10-23,5.778149,8.623267,13.636338
2018-10-24,5.740574,8.566503,13.544723
2018-10-25,5.689542,8.489670,13.421407
2018-10-26,5.611892,8.373134,13.235367
2018-10-27,5.680054,8.474157,13.393227
2018-10-28,5.616004,8.377930,13.239340
2018-10-29,5.596956,8.348847,13.191586
2018-10-30,5.599629,8.352168,13.195039
2018-10-31,5.745509,8.569072,13.535873
2018-11-01,5.561469,8.293928,13.099471
2018-11-02,5.362464,7.996511,12.628017
2018-11-03,5.399094,8.050493,12.711542
2018-11-04,5.507184,8.211011,12.963242
2018-11-05,5.467219,8.150749,12.866291
2018-11-06,5.506864,8.209203,12.956812
2018-11-07,5.491984,8.186370,12.919030
2018-11-08,5.575143,8.309669,13.111842
2018-11-09,5.380699,8.019217,12.651832
2018-11-10,5.445565,8.115249,12.801617
2018-11-11,5.523129,8.230187,12.981184
2018-11-12,5.405615,8.054438,12.702275
2018-11-13,5.486056,8.173650,12.888548
2018-11-14,5.486162,8.173164,12.886052
2018-11-15,5.409456,8.058252,12.703177
2018-11-16,5.526924,8.232591,12.976270
2018-11-17,5.306207,7.903201,12.455416
2018-11-18,5.355837,7.976492,12.569244
2018-11-19,5.202642,7.747728,12.207130
2018-11-20,5.149234,7.667590,12.079256
2018-11-21,4.940075,7.355559,11.586148
2018-11-22,4.779147,7.115385,11.206345
2018-11-23,4.883573,7.270288,11.448785
2018-11-24,4.778957,7.113986,11.201162
2018-11-25,4.722547,7.029463,11.066608
2018-11-26,4.656192,6.930150,10.908811
2018-11-27,4.265089,6.347547,9.990405
2018-11-28,4.028023,5.994262,9.433120
2018-11-29,4.132426,6.149148,9.675584
2018-11-30,4.141303,6.161876,9.694329
2018-12-01,4.181952,6.221872,9.787426
2018-12-02,4.010747,5.966689,9.384767
2018-12-03,4.016394,5.974624,9.396009
2018-12-04,4.051994,6.027112,9.477305
2018-12-05,3.963652,5.895249,9.268739
2018-12-06,4.027786,5.990172,9.416741
2018-12-07,3.800237,5.651319,8.882886
2018-12-08,3.748533,5.573997,8.760199
2018-12-09,3.688903,5.484903,8.619048
2018-12-10,3.864123,5.744985,9.026560
2018-12-11,3.744177,5.566225,8.744546
2018-12-12,3.674576,5.462330,8.580205
2018-12-13,3.625800,5.389407,8.464551
2018-12-14,3.519269,5.230653,8.214143
2018-12-15,3.588256,5.332776,8.373422
2018-12-16,3.526157,5.240081,8.226801
2018-12-17,3.452646,5.130442,8.053623
2018-12-18,3.428801,5.094618,7.996346
2018-12-19,3.422410,5.084729,7.979787
2018-12-20,3.444610,5.117318,8.029889
2018-12-21,3.485269,5.177322,8.122991
2018-12-22,3.489465,5.183157,8.131090
2018-12-23,3.535375,5.250947,8.236369
2018-12-24,3.738583,5.552336,8.707987
2018-12-25,3.883513,5.767135,9.043696
2018-12-26,4.005396,5.947679,9.325610
2018-12-27,3.935031,5.842744,9.159896
2018-12-28,3.834140,5.692506,8.923211
2018-12-29,3.902545,5.793622,9.080544
2018-12-30,3.887289,5.770530,9.043188
2018-12-31,3.909570,5.803162,9.093157
2019-01-01,3.692098,5.479940,8.585586
2019-01-02,3.827190,5.680014,8.897906
2019-01-03,3.822502,5.672623,8.885189
2019-01-04,3.831541,5.685603,8.904377
2019-01-05,3.929880,5.831084,9.131050
2019-01-06,3.980335,5.905498,9.246393
2019-01-07,4.013538,5.954306,9.321623
2019-01-08,3.906305,5.794780,9.070721
2019-01-09,3.992135,5.921653,9.268137
2019-01-10,3.930404,5.829643,9.122966
2019-01-11,3.950790,5.859435,9.168421
2019-01-12,3.803647,5.640779,8.825161
2019-01-13,3.902575,5.787049,9.052853
2019-01-14,3.928271,5.824713,9.110614
2019-01-15,3.979346,5.899999,9.227200
2019-01-16,3.752579,5.563360,8.699617
2019-01-17,3.720999,5.516125,8.624660
2019-01-18,3.732758,5.533138,8.650165
2019-01-19,3.859996,5.721314,8.943217
